artistId	channelId	Recently Uploaded Videos	Upload Times
57391	UChqOxK9Lc52MW1atfXmyS7Q	[u'Y5mai6z1CYE', u'OBAj-u_PY_o', u'3JLK5lb0oTg', u'aX6sLBoEcEQ', u'nln31YD2a4k']	[u'2008-09-11T21:54:56.000Z', u'2008-09-02T02:04:31.000Z', u'2008-08-23T03:26:37.000Z', u'2008-08-17T03:58:42.000Z', u'2008-07-26T22:10:11.000Z']
3989	UC9sRuwsWqUPcHodXntcrsRA	[u'Zk-8E1AkeeU', u'QpT6eEzaBdY', u'JFQ1TSzdpRA', u'SuVRqtcSsAA', u'AMhmswVLKdg']	[u'2011-02-04T00:41:18.000Z', u'2011-01-14T03:54:26.000Z', u'2011-01-14T03:46:03.000Z', u'2011-01-14T03:43:11.000Z', u'2011-01-14T03:31:27.000Z']
14058034	UCoGAL0CVivticy9z6lSjSLA	[u'xiV0RN0mPSk']	[u'2014-12-04T03:08:32.000Z']
14384590	UCU4NYavHUMX1GAIplOFZJXw	[]	[]
14132	UCwhMpvs6jrZclZJOYypu6lg	[u'iBUldmJlGJ8', u'tgeYZmLcmEI', u'LrmPKAm30u8', u'RXKaB9ujQqw', u'KSrZVnRsCbg']	[u'2014-12-13T12:36:01.000Z', u'2014-12-13T12:34:29.000Z', u'2014-12-13T12:29:33.000Z', u'2014-12-13T12:27:51.000Z', u'2014-12-13T12:24:40.000Z']
14359123	UCSf5rWQ3pfbXbwFYFqLVv4g	[u'f1cI627G7FE', u'sV6rYWWPTQ0', u'6JTwlHG3cz0', u'A-OP2FxCB6c', u'6JFcDDKFR-c']	[u'2014-11-11T02:32:22.000Z', u'2014-06-23T08:51:17.000Z', u'2014-06-12T19:26:54.000Z', u'2014-02-19T09:53:45.000Z', u'2014-05-18T00:00:24.000Z']
14385341	UCjBdFeIiIVcTN6bcPWvBbpw	[u'UOck_A54Kk8', u'XEcIdz8YGvw', u'UVqt7clkqdQ', u'BuiwL-zY5JY']	[u'2014-02-04T15:46:31.000Z', u'2013-10-29T20:14:18.000Z', u'2013-10-24T15:10:57.000Z', u'2013-03-19T14:31:38.000Z']
13857367	UCf-mJe-ed9QWz7hojOV-9gQ	[u'biQ4EBRk61s', u'VeSmX-ahUmI']	[u'2014-10-20T07:48:09.000Z', u'2014-10-18T16:10:57.000Z']
14385839	UCxMglxLm72YZMvHYio8r3pQ	[u'PHUIsYkb-t0', u'jOe-RZwrX7g', u'3ES6dkcGx1I', u'MHHj6a2YTfI']	[u'2014-0914:30:35.000Z', u'2013-05-17T14:29:26.000Z']
6236	UC8vTRgECuR29fG05zhTcwWg	[u'JIhi0PTUCgI', u'WIJCr7cNfdM', u'0RLIItqlsXc', u'RIm7mANsSEE']	[u'2013-11-21T14:34:12.000Z', u'2012-11-09T08:53:32.000Z', u'2012-10-02T19:36:36.000Z', u'2012-08-15T07:01:10.000Z']
6789	UCJj7pGCNrd2ww5L_Vhnko-A	[u'LXO7UL84rK0', u'ZGUdSiCIuRQ', u'Xonx8nojUXk', u'P2pYdB3WM18', u'fHr4d2KzBzU']	[u'2013-12-07T03:35:50.000Z', u'2013-10-02T13:23:18.000Z', u'2013-06-19T12:09:20.000Z', u'2013-06-19T12:07:14.000Z', u'2013-02-25T20:43:35.000Z']
125231	UCVtnG15ufdzur71RqfqNSOg	[u'O2mGQWpRwoA', u'fTk91MlIEnc', u'xikPDt6rAfs', u'ga7hGR_74DQ', u'e6FcLdhPdFo']	[u'2014-12-11T14:30:02.000Z', u'2014-12-09T17:00:08.000Z', u'2014-12-07T13:00:03.000Z', u'2014-12-05T19:30:01.000Z', u'2014-12-03T17:37:11.000Z']
120028	UCg-Kktir7zJ131Sv5AJfPmA	[u'K9-VL4X3OQ0', u'TKKWDm8vk34', u'5ym9MN7ciBg']	[u'2014-11-12T01:30:00.000Z', u'2012-09-01T01:46:29.000Z', u'2012-09-01T01:46:21.000Z']
234026	UChfvozyTTwFEGMDKH3M1QbQ	[u'A0Zd7RvHCdU', u'ma1zmYXouTs', u'QA-DDF_wtHI', u'r4lEF0xHLxo', u'9EbS5gUqgmo']	[u'2011-11-14T14:56:03.000Z', u'2011-11-14T13:03:50.000Z', u'2011-11-14T12:31:09.000Z', u'2011-11-13T13:30:34.000Z', u'2011-11-13T11:27:56.000Z']
13969065	UCjHM2lYtKm41QrIorWewGuw	[u'obx9n1e7rMc', u'w6sNrXOBNVE', u'CWWhmSvdpL8', u't24WztKITVE', u'zriJACIjx-M']	[u'2014-03-14T12:00:49.000Z', u'2014-02-27T14:37:07.000Z', u'2014-01-28T15:16:46.000Z', u'2014-01-06T18:10:13.000Z', u'2013-12-30T14:43:07.000Z']
14382450	UCC8edJQVKryR9SWmGS741Kg	[]	[]
390007	UC6meHmAw1Eepjnz8tAERQgQ	[u'0LrwZ8Ugabg', u'Frs6nc64EyY', u'GH5W3K7uzv0', u'IgQZmSpTm3E']	[u'2014-09-04T01:30:22.000Z', u'2013-07-28T17:16:44.000Z', u'2013-06-12T14:09:12.000Z', u'2013-04-22T17:37:29.000Z']
13781178	UC9rjekTCcmOdIroHBvWWcUQ	[u'jgy0KO30-2c', u'xusz14C1b1M', u'c61x-YMi2Bk', u'xQMfmiEUE0U']	[u'2013-12-14T15:36:46.000Z', u'2013-05-08T17:13:26.000Z', u'2013-05-08T17:04:08.000Z', u'2013-02-23T11:42:39.000Z']
1035	UCuD7geq8bM0VYQAzW1J-3_Q	[u'YZUE4_PtOk0', u'7eXxanfQdD0']	[u'2012-03-22T19:49:34.000Z', u'2012-03-22T19:11:05.000Z']
13817303	UCZ7B1oCEDT_d4c9XTtChX7w	[u'YXJc8pQNjHk', u'cV2T4UoQOv0', u'a0TOf2adwoU', u'bVEE0fujfb0', u'4NqPHcxpQNI']	[u'2014-12-09T09:00:07.000Z', u'2014-10-17T15:00:06.000Z', u'2014-10-07T03:00:01.000Z', u'2014-08-12T15:00:05.000Z', u'2014-07-05T15:00:03.000Z']
1065	UCGnHooZ3bbIYGghH9MWKmEA	[u'd1d-iTSa0ss', u'jMljiST6XaU', u'jF6uLQJarGo', u'IeAxXu3qV50', u'K7dYa3yFTf0']	[u'2008-03-31T17:01:27.000Z', u'2008-03-31T16:02:37.000Z', u'2008-03-31T12:33:02.000Z', u'2008-03-31T10:08:52.000Z', u'2008-03-30T20:43:58.000Z']
13999866	UCmL4Ajoqs_pRh8B_wiDH_AA	[u'h1n7FAsiezo', u'Sp4OdpFfGx0']	[u'2014-06-03T15:07:11.000Z', u'2014-04-18T14:29:28.000Z']
14306453	UC9w5SrgKiJltG4Zds2MqdOw	[u'oevsnvyfghU', u'hOwvzTwiHx0', u'ICj38U2YWOs', u'TSevyPYsvvw', u'nMzbAUxBd0Y']	[u'2014-08-07T07:00:02.000Z', u'2014-08-05T07:00:03.000Z', u'2013-12-06T08:00:01.000Z', u'2013-09-13T07:00:19.000Z', u'2013-09-13T07:00:12.000Z']
14384673	UCx3GXIOMxbkwpFkfVb41TKA	[u'y_raaM3RRIg', u'1ueRTlNngZo', u'ICTbWEOHjSU']	[u'2014-04-30T18:12:04.000Z', u'2012-11-27T00:14:01.000Z', u'2011-08-10T18:42:38.000Z']
176233	UClULhzKenvMQiL8uGoVDZYg	[u'C6cGWiKuJTA']	[u'2014-03-12T20:24:40.000Z']
15764	UCpui0-2JqcAcII4ybpB1q3w	[u'JxNtYan0NeE', u'YiEbltW0ZYA', u'7Q2tAWvzxw0']	[u'2014-12-02T18:56:10.000Z', u'2014-12-02T11:30:23.000Z', u'2014-11-25T21:15:20.000Z']
14323169	UCk6kQMNPzKiUdBsEtcPj6Ag	[]	[]
14369025	UCnHEW7AwS-nVA_5yGNpJwhA	[u'GCKoMxjtUEQ', u'HNdH4c6baXk']	[u'2014-10-24T13:15:04.000Z', u'2014-10-18T12:13:37.000Z']
13885713	UCw6EUAIiSQwHp_7-_sNqsEw	[u'QC-IMJ1lSU4', u'1pMBV-zY8W4', u'PTtt1TpJMVA']	[u'2014-11-25T16:48:35.000Z', u'2014-11-18T00:23:10.000Z', u'2014-11-17T02:24:35.000Z']
13820264	UCk3jwos2jRMTUtj69aPTuiA	[u'smF0KBOgK9s']	[u'2014-08-22T12:04:39.000Z']
24390766	UCiBKTBN83f2cHf9LEcQkhrA	[]	[]
14386657	UChfkclK-KNW7khw-axwOSpA	[u'XDepIDGKC2U', u'F68_ByG4abM', u'7-5vtva1aJk', u'692lRD-GoTI', u'89WfLvyYHpU']	[u'2014-10-20T17:41:43.000Z', u'2014-09-15T13:52:08.000Z', u'2014-07-19T10:47:39.000Z', u'2014-06-30T09:48:08.000Z', u'2014ZFBB5p0', u'EHdXm3u3xXg', u'2FOgVoJFOG8']	[u'2014-12-02T23:13:41.000Z', u'2014-09-07T21:23:35.000Z', u'2014-04-01T09:16:36.000Z', u'2014-04-01T09:16:26.000Z', u'2014-04-01T09:16:15.000Z']
6238	UCTuFY_OJRPTiBAGr5jiLNEg	[u'Jfez-kItLLo', u'g6MnpD5_4GI', u'xhM-D5DjeTY', u'yVyxRNc_gTs', u'heq53bKmj5U']	[u'2011-06-10T15:04:23.000Z', u'2011-02-16T18:38:01.000Z', u'2011-01-31T23:51:15.000Z', u'2011-01-31T04:32:57.000Z', u'2011-01-28T23:47:13.000Z']
554779	UCevn3WJiZEdse2quTWPEvvQ	[u'5fOp2kPYJAI']	[u'2014-04-15T15:19:23.000Z']
14383695	UC_gjZtAiIgmGEUY1TqBmvjg	[u'KVF35_auGfs', u'8moZq0Jn9CA', u'8ycaA77x9O8', u'xeRKSZQG8GE', u'W90Odop4Zuk']	[u'2013-04-29T19:43:01.000Z', u'2013-04-29T16:55:55.000Z', u'2013-04-29T00:25:16.000Z', u'2013-03-05T22:21:54.000Z', u'2013-02-03T19:57:09.000Z']
69483	UCkNBqVkTTC1Ziymq4OClqIw	[u'WX33TF51X0s', u'gDIh4mVrbYA', u'k7SYRmT6s0g', u'P5iK2D1d_BU', u'rgf2BxCyOp8']	[u'2014-07-25T17:13:55.000Z', u'2014-03-22T22:10:29.000Z', u'2014-03-22T12:38:25.000Z', u'2014-03-20T20:50:21.000Z', u'2014-03-16T22:15:28.000Z']
14384427	UCUBb0USxbuoWuhkFXo9LPJg	[u'ic2Te43Mdu4', u'F5OCwdVYKWA', u'GLOA3eFs6FI']	[u'2014-11-19T12:24:45.000Z', u'2014-11-04T19:58:19.000Z', u'2014-10-01T10:08:44.000Z']
63275	UCkXZbDhPyBS2USJtWOjuuNg	[u'LC15aW9oH-8']	[u'2011-08-04T10:02:30.000Z']
8665	UCtmftE9d_FKl3ZUzPaB1etw	[u'h2358mPrs9Q', u'pMJS6AiauHM', u'Bl8RZnCy4xY', u'e1rTrglSUk4', u'nG4UASy6E9c']	[u'2013-04-03T18:34:02.000Z', u'2013-04-03T18:34:02.000Z', u'2013-04-03T18:34:02.000Z', u'2013-04-03T18:34:02.000Z', u'2013-04-03T18:34:02.000Z']
19772	UCdZ1KKUMI1fb-W0Ib1IxaMg	[u'tirpNiJshzA', u'daTDZohHGoY', u'BVMNCcXQdLM', u'N2ljQZtztDU', u'-RDpa117vvw']	[u'2013-11-25T16:26:43.000Z', u'2013-10-25T19:58:03.000Z', u'2013-10-10T20:52:26.000Z', u'2013-09-17T21:41:22.000Z', u'2013-09-17T14:30:21.000Z']
167985	UC3t4_-j5T98BO3NZmnv2BQQ	[]	[]
98279	UCAN5mDNAwdvy6giYgqKNYcw	[u'iycf55dGIyc', u'VLZRSZm5G4U', u'QvpWGRFHFlc', u'uiSaQ4pgHvM']	[u'2014-11-10T16:42:30.000Z', u'2014-08-20T23:55:11.000Z', u'2014-05-30T15:26:55.000Z', u'2014-05-20T21:01:45.000Z']
12351038	UC5whuw2Jl9duR79h4goxhwQ	[u'GCNHkS9SkxI', u'zEG4gNgzyO4', u'xmyKLA611Rc', u'lVpWFHfB2eY', u'r_L_lIu9V1w']	[u'2014-03-08T20:07:14.000Z', u'2013-10-24T15:33:21.000Z', u'2013-06-18T09:56:07.000Z', u'2013-06-10T20:13:41.000Z', u'2013-04-22T20:26:36.000Z']
14009868	UCrIGq1zrQkxvJq-dmcTkpVA	[u'6h5urD1fTtM', u'b0UZRllrNgM', u'pUM3inMalt8', u'bPaWyHuYNCE']	[u'2014-10-20T07:00:04.000Z', u'2014-08-18T07:00:02.000Z', u'2014-08-10T23:00:01.000Z', u'2014-07-22T23:00:01.000Z']
105194	UC2zx3ezDkmqVR0T7HUhNgeQ	[u'clnrmIo_5iI', u'4tevOb9h4P4', u'rr25JraSnRI']	[u'2013-08-16T07:07:36.000Z', u'2013-05-08T20:16:44.000Z', u'2013-04-26T16:45:16.000Z']
14386260		[]	[]
192394	UCjnv_XMoy7SDgPEGrAITRuQ	[u'28iJE7vwCqk', u'7j7jGXoIP9c', u'Ny2cgKDCT3Y', u'tWK_ghLZBOg', u'd63Uw1ZL4WY']	[u'2014-09-11T10:32:57.000Z', u'2014-08-25T08:22:53.000Z', u'2013-06-30T17:12:17.000Z', u'2013-06-17T22:05:55.000Z', u'2013-06-10T15:58:01.000Z']
69387	UC7jSCj67GB8OFGEm_hwR2DQ	[u'jMpKLZw3Hn4', u'nH1R1EEWmGs', u'QTSckymd5MM', u'atLSUQcmZuc', u'1YbmLvjtl-U']	[u'2013-10-09T18:55:36.000Z', u'2013-09-27T13:14:48.000Z', u'2013-07-16T14:36:08.000Z', u'2013-04-24T10:00:29.000Z', u'2013-04-02T14:47:15.000Z']
14386957	UCajvxt7UXWtjxKdwOaGsD8Q	[u'R5XPJEJ8vrw', u'_cujKzxWTbk']	[u'2013-10-16T07:00:02.000Z', u'2013-04-01T07:00:11.000Z']
404181	UCBoubcLSc-TDWv_ZSxSJrjA	[]	[]
14387419	UCnXPWMwRXPEUYf8zWU7Y9lA	[u'qzbhOC-xtak', u'j-c6q_z64jY']	[u'2014-06-21T18:07:49.000Z', u'2014-06-21T17:53:52.000Z']
15124	UCDtZ8YFF3GF3IErN83Dgrow	[u'_Cd8sX_BdTk', u'5yXbwJefTxQ', u'bYylDzXNlxk']	[u'2014-10-14T18:21:52.000Z', u'2014-09-25T23:51:35.000Z', u'2014-09-24T19:20:56.000Z']
12616	UC3mb5QRlm4VQmOZD_P0ctGw	[u'stEjiOSsq9Y', u'ZcMtUdkHK7M', u'UzUT6U-XIHU', u'bdISEiFQY1Y', u'b5AvkMk5CjU']	[u'2014-10-22T23:44:15.000Z', u'2014-08-14T22:41:35.000Z', u'2014-08-12T20:41:30.000Z', u'2014-07-01T14:32:39.000Z', u'2014-06-24T16:00:07.000Z']
14016873	UC5CsXQ_jl68g0nP8g6DohZQ	[u'OPphaUiYssc', u'VvwwWeuwrsE', u'mtdvdlVxNzI', u'0JX52oGYFwg', u'OiBM8KZVHyI']	[u'201-24T16:37:00.000Z', u'2014-11-21T22:38:05.000Z', u'2014-11-21T21:48:17.000Z']
746	UCazGoeKn0U-L1evwEnJg6kA	[]	[]
12249	UCPXWPtYdTyDACnKKaeiG97w	[u'pv8P97AF9cA']	[u'2014-08-10T01:09:00.000Z']
187878	UCyNgGKAV9V5RQ1vrpt2IAvA	[]	[]
481389	UC5JQlKSXQUDmixQY5upiADQ	[u'_Vx43IDpEdw', u'QtnNW_qoeKg', u'EQGBONNIdB0']	[u'2014-04-23T15:30:02.000Z', u'2013-11-05T15:17:40.000Z', u'2013-11-01T21:02:22.000Z']
14383018	UC-2Gs4-yRs_urAwggMnpqow	[u'Orffm0v0mS0', u'jmCIeF1NQaM', u'RW_2zQ7KPh8']	[u'2014-03-12T14:19:33.000Z', u'2013-02-15T00:01:28.000Z', u'2012-03-23T20:09:34.000Z']
12741808	UCWZ5CbqFmQbNj-J4vUU4WJQ	[]	[]
14383705	UCyN1HAZgZ09Ajf8GLLFXRjA	[u'kWW1VTe8Y6Q', u'r43zoTi5F0Y', u'ZnxILlfQAZw', u'x5SSn7v-rb8', u'X5jXDLcv9-s']	[u'2013-10-18T11:16:00.000Z', u'2013-02-08T06:04:25.000Z', u'2013-01-29T09:55:22.000Z', u'2013-01-24T10:24:53.000Z', u'2013-01-23T11:59:15.000Z']
13787406	UCgxmlXUs0y1vzLJMH2_HHjQ	[u'gMIZb_ye82I', u'0qBQR-bmjQA']	[u'2014-11-04T14:24:27.000Z', u'2014-09-12T07:55:07.000Z']
9598	UCeZU7fxLITUPYBpugKzz4Sg	[]	[]
14330589	UCTNkw5W1AgwzGAVNHx733vA	[u'tWTBWqG0TQA', u'1RcnfVIrvvE', u'J5KuvDIBoTE', u'h3F-pMw8Soo', u'qKGsEUul1bc']	[u'2014-11-05T11:24:24.000Z', u'2014-05-27T11:55:55.000Z', u'2014-05-12T07:39:10.000Z', u'2013-06-04T11:17:03.000Z', u'2013-03-20T14:51:44.000Z']
14015472	UCauY8uPJD0CSVPAdq9h9zLA	[]	[]
229242	UCx2op0Cvq3d6NQUf9B0wBQg	[u'Q7RPSxrV_Pc', u'CHZib428ZUw']	[u'2014-11-10T18:22:02.000Z', u'2014-09-11T20:00:01.000Z']
31949	UC-epf1fU7qHB2TzUuFaJzFA	[u'W4gY_-nqcmQ', u'5xNSTuclC1I', u'1BdifRSSaSM', u'Na71OScrKaI', u'mo_rMDTjs0M']	[u'2014-02-18T00:12:09.000Z', u'2014-02-12T17:14:18.000Z', u'2014-02-11T01:20:22.000Z', u'2014-02-11T01:00:54.000Z', u'2014-02-10T21:36:02.000Z']
1952	UCnTMSOYp1ILlVzRgG1lVmgQ	[u'wWLL1QSDB98']	[u'2014-11-20T12:18:32.000Z']
449	UCpSVpQGpyg4lPhyrfbySsaw	[u'Egn2I2RNJ8U', u'8EGlKcYBbDw']	[u'2011-09-26T23:13:58.000Z', u'2011-08-26T13:25:07.000Z']
14386141		[]	[]
417359	UCC-9dyBO5FgbeviQ4ZE1Erw	[u'DZuSE7UfM3E']	[u'2010-01-04T18:32:10.000Z']
197837	UCc6GzhHPllZ0YvZ8ZPyo2nA	[u'7914Yy2nlOk', u'Vd4KeJNXlTM', u'rRcxzg1mlLs', u'8QMN0jBFnjo']	[u'2014-09-01T16:55:16.000Z', u'2014-07-20T16:53:20.000Z', u'2014-06-13T19:15:51.000Z', u'2013-10-10T21:29:37.000Z']
459779	UC91K1pT02HLQqE-gn-Kdq6A	[u'Xba42FHldQw', u'zPU710JzhlA', u'AN_w54HFeh4']	[u'2014-09-10T10:43:27.000Z', u'2014-07-10T08:12:07.000Z', u'2014-06-26T10:05:12.000Z']
203003	UC-JgPwnqYr7KzFXlZ3fVfNQ	[]	[]
14387252	UCwAu00tlBOgU9Lbfwkm171w	[u'g92cSl_wHp4', u'pjXsaiob4X0', u'IgAH2kP9YA0', u'USOg7ew5b4o']	[u'2013-05-17T04:51:30.000Z', u'2013-04-01T01:42:21.000Z', u'2013-03-21T23:41:47.000Z', u'2013-03-21T23:00:45.000Z']
14387517	UCARY3f4G_CAdI8XWih8HelA	[u'uEyfjB96WCA', u'9CgHrRNCyRU', u'aJZAN9Lio2Y']	[u'2014-08-22T07:00:01.000Z', u'2014-06-18T07:00:02.000Z', u'2014-02-07T08:00:01.000Z']
86919	UCeOe4HJCRZrJEtb2gPd6gmQ	[u'fBQZnHv74dQ', u'mZ9_jnxElK0', u'ohbTq49NPa0', u'ysEOe35K854', u'afz2mG30-CQ']	[u'2014-03-06T08:00:01.000Z', u'2013-11-13T18:00:02.000Z', u'2013-11-13T18:00:02.000Z', u'2013-11-13T18:00:02.000Z', u'2013-11-13T18:00:02.000Z']
102855	UCPfDWRnKmMxbsrINdunzxnA	[u'jAk4JtO8oko', u'alvMoiZx7iA', u'eSUJVSM_Mv8', u'R6gYCPcOcWk', u'70ulw7kcf6U']	[u'2014-12-13T09:30:02.000Z', u'2014-11-28T11:01:00.000Z', u'2014-11-24T07:35:13.000Z', u'2014-11-21T11:01:34.000Z', u'2014-11-14T11:04:17.000Z']
107963	UCCFs35_Ey5FXLh5L8eN08hg	[u'Ji2-LeqyJLI', u'tWDLAfDXmRE', u'N-QWI-Iy1ns', u'cLE58aC9R9M', u'-99JAylbSVc']	[u'2014-10-29T22:02:16.000Z', u'2014-09-08T19:54:36.000Z', u'2014-09-04T19:24:39.000Z', u'2014-07-31T19:00:02.000Z', u'2014-06-27T19:00:02.000Z']
1172	UCMBGYerL97F0TaInwrlpvZQ	[u'vqV5FO46o4c', u'gFWjkku2qjQ', u'7MluikyEQF4', u'5FvoQ9vPBUQ', u'GMF-UOPMDFA']	[u'2014-07-31T14:47:39.000Z', u'2014-07-01T17:09:23.000Z', u'2014-04-16T10:10:28.000Z', u'2013-12-31T15:12:21.000Z', u'2013-11-20T17:19:06.000Z']
13986574	UCqAa31wtT_fbmt5Sgd4de7g	[u'-Hq0-47hyds', u'gyJCjbXzcKc']	[u'2013-03-06T08:00:55.000Z', u'2013-01-30T08:00:34.000Z']
24419659	UCL9bvMhaEAdyC_hNzdasL-Q	[u'2Jshaxtj1eA', u'sy68XCWxEu8', u'w32QwBgz_CQ', u'6pNkZ85y	[u'2014-06-29T14:38:01.000Z', u'2014-06-29T14:09:38.000Z', u'2014-06-29T13:48:06.000Z', u'2014-05-03T15:47:30.000Z', u'2013-07-15T20:55:15.000Z']
53315	UCwP2HsMPpZgVo0_t_YlW9mA	[u'j4d4iWFnpek', u'q0IhVvNAiQI', u'oRuLVWOrcQg', u'3lqHZNj5TIM', u'Qn2vCHrycvI']	[u'2014-10-27T14:30:17.000Z', u'2014-09-25T14:48:18.000Z', u'2014-09-19T15:47:26.000Z', u'2014-08-08T16:18:18.000Z', u'2013-12-02T14:58:29.000Z']
259311	UCjwD9mqzXI1JdwYGRu4HW-g	[u'xsXyou3ArME']	[u'2011-07-07T21:46:24.000Z']
14385399	UCCKjCAJwhFWRkMM5Df_jBSA	[u'4YVkO22SJs8', u'tFMHjWbKdaM', u'MyTJ1tZaUfo', u'Tec3zIaiPxo', u'HqQrXq8vfIY']	[u'2014-07-14T13:40:53.000Z', u'2014-03-25T10:46:59.000Z', u'2014-03-21T13:23:19.000Z', u'2013-10-14T08:31:11.000Z', u'2013-09-29T14:33:44.000Z']
13866384	UCQMGO_YpzXNAmsg4QK6zjGg	[u'iatUPpG2Xb8', u'oi3Gv1udO5Y', u'uyNJ1DPGHjY', u'c-7DFGSZ3Ok', u'nPHz847BEZc']	[u'2014-01-06T18:58:36.000Z', u'2013-10-10T15:14:22.000Z', u'2013-09-04T15:01:01.000Z', u'2013-08-08T16:19:41.000Z', u'2013-07-29T18:39:04.000Z']
14385767	UCY7mFZhpEXxpI92q8wuRhCw	[]	[]
1486	UC3P4lFEy3sntNGolrPxwU_g	[u'm0fKjdVn8sA', u'Mp3Nq7yTerQ', u'7IgCdSZ5748']	[u'2014-07-30T15:00:47.000Z', u'2014-07-15T06:41:34.000Z', u'2014-07-14T01:52:59.000Z']
34567	UC_THwQ6MJ8ZG9JkSjGVbVfA	[u'a2KqGNh0Xyc', u'vshD7FLuVpI', u'Q3GTnc9M92c']	[u'2013-04-23T17:37:28.000Z', u'2013-02-26T12:52:22.000Z', u'2013-02-01T15:15:05.000Z']
8784	UCW2gpPX4PSpATdizGh5Dz5Q	[u'hwfjVxQzgRc']	[u'2012-03-16T16:47:10.000Z']
14386927	UCQ6oK4NQJcxSq5W53ZgvwRg	[u'Bxsj86FUcLI', u'R1iyXDf71JE', u'HvFxCYLD9t8', u'yPfzd4UshHU', u'v2sz_y0-VpU']	[u'2014-03-17T06:19:23.000Z', u'2014-02-01T05:03:18.000Z', u'2013-12-17T09:18:12.000Z', u'2013-10-14T04:59:18.000Z', u'2013-07-17T05:08:36.000Z']
23199	UCHc7ICbMq7vwaToJQeEtnrA	[]	[]
14387192	UCISUBBsZSMpUGO8OcqAvGhA	[u'sDVmOwLpuCw', u'ajgLkvVSJGM', u'B-skt7yvQ80', u'jt1b__UOpfI', u'0LFuHm7N4VU']	[u'2014-11-26T01:18:10.000Z', u'2014-11-07T00:58:53.000Z', u'2014-10-06T23:33:13.000Z', u'2014-09-30T19:24:46.000Z', u'2014-09-09T22:33:04.000Z']
13777496	UCgMC0YAtS6r5EFWIJZ3M4jg	[u'EQSv7DIJJtw', u'epyhkGvH9mM']	[u'2014-08-18T19:00:08.000Z', u'2013-11-13T01:21:23.000Z']
14387545	UC-Gh7ndBnNZvGRjCzlt2Ecw	[u'nc5Udryxe5c', u'0qMC7xMeW8w', u'URSwVvRJpVs']	[u'2014-07-08T05:05:23.000Z', u'2014-06-02T21:54:05.000Z', u'2014-06-02T20:53:33.000Z']
14388001	UCEz-ApukZzIZBh-0Tj7GSnw	[u'IMJxQm10e68', u'D9VZKJSz_Yw', u'wIJ_Yd-7l_c', u'-XaVbW-QNOg', u'zCK-k92yM80']	[u'2014-12-08T13:43:43.000Z', u'2014-12-02T22:16:46.000Z', u'2014-07-17T13:16:47.000Z', u'2014-07-12T10:56:04.000Z', u'2013-12-03T04:24:18.000Z']
24388713	UCYnMT8rirp5aKOufiwkXEAw	[u'9A5Q_dPqmnI', u'6dbym70cKLA', u'5fpzEzuzhxk', u'kbPwySFZS34', u'0KPbmM3SwWg']	[u'2014-07-01T07:00:03.000Z', u'2014-07-01T07:00:02.000Z', u'2014-07-01T07:00:02.000Z', u'2014-07-01T07:00:02.000Z', u'2014-07-01T07:00:02.000Z']
14367357	UC6FadPgGviUcq6VQ0CEJqdQ	[u'wRqrf9irWAQ', u'fS11KZTCmgg', u'6Pwx3tdZFN8', u'38c5UbdpfLw', u'_so9w95wzVI']	[u'2014-11-05T10:12:45.000Z', u'2014-09-22T08:00:20.000Z', u'2014-09-15T07:59:50.000Z', u'2014-09-08T08:08:07.000Z', u'2014-09-01T08:21:42.000Z']
439879	UCV8VVyt9dwOe0MkFqXPxAKA	[u'PWNVyNMWgAE']	[u'2012-04-18T20:23:05.000Z']
10663	UCMh30naOxjDTxd6Rigg6JjQ	[u'5PeBvdDRK94', u'5EXGJKxi_PU', u'ppo4CaOWFpI', u'4_0YHY2fmb8', u'o5oOzWgtweQ']	[u'2014-11-04T08:01:22.000Z', u'2014-11-04T08:00:06.000Z', u'2014-09-29T07:00:03.000Z', u'2014-08-19T04:01:01.000Z', u'2014-05-14T17:38:21.000Z']
7106	UC0WylihY8Ht2MNap3ZyCJDA	[]	[]
24419750	UCftRdU1ZnYD9nqQzgb79P4g	[u'T11hJrJYJ0Q', u'vPq_1hb_W1g']	[u'2012-10-27T08:13:53.000Z', u'2012-07-20T05:59:36.000Z']
49500	UCFgUsTEoFfglmmdhf3MkMzw	[u'hhS0KozuxEo', u'SqIPDAsmSjg', u'DjARMDNBG1U', u'aFLMjIIlOI4', u'N0q0W9uJzIA']	[u'2013-10-10T07:00:01.000Z', u'2013-08-26T07:00:13.000Z', u'2013-08-26T07:00:13.000Z', u'2013-05-15T07:00:14.000Z', u'2013-05-15T07:00:14.000Z']
40055	UC9evAk51qNgoEAjQZRJprNw	[u'TFVE6ojN4A0', u'noRA7AabiS4', u'AmP6csMZke8', u'Y3kOxYUuH4M', u'4OmtdiJJywc']	[u'2014-01-08T10:00:01.000Z', u'2013-10-02T00:21:30.000Z', u'2013-09-18T16:54:13.000Z', u'2013-09-18T16:53:44-06-11T14:08:26.000Z', u'2014-05-29T17:47:59.000Z']
14383545	UC37C71xSgSZSXeufRnXdjmA	[u'1DktFifCSDc', u'LTE5gOqYU8Y', u'_ed0uDvZIIw', u'4ayTuo3-iZ0']	[u'2014-11-24T13:46:37.000Z', u'2014-11-19T16:23:25.000Z', u'2014-11-15T17:22:58.000Z', u'2014-11-11T09:44:50.000Z']
386256	UCmhzb5pJId5QY0r6gZqMDdA	[u'ZV1oQiRdoPc', u'L4P6jBb3wCQ']	[u'2014-11-14T12:25:07.000Z', u'2014-08-13T11:09:34.000Z']
